age,sex,is_camp_user,night_call_dura_rate,night_call_cnt_rate,called_cnt_rate,contact_ratio,once_numbers,once_numbers_rate,top5_call_dura_rate,top5_call_cnt_rate,top5_opp_belo_cnt,top10_call_dura_rate,top10_call_cnt_rate,top10_opp_belo_cnt,label
27,1,0,20.9378,37.5,0,0,6,85.7143,86.9846,75,2,100,100,2,0
19,2,0,0.5547,2.6316,57.8947,2,7,70,85.0766,52.6316,2,96.2229,73.6842,4,0
27,1,0,3.1016,2.8571,31.4286,1,10,71.4286,89.1622,51.4286,3,96.5597,68.5714,3,0
47,2,0,3.4901,12.5,12.5,1,0,0,100,100,1,100,100,2,0
49,1,0,0.2286,1.5504,47.2868,5,3,25,83.466,66.6667,1,94.6664,82.9457,1,0
33,1,0,0.2909,0.4255,36.5957,6,8,44.4444,81.6325,80.8511,1,92.2351,85.9574,1,0
33,1,1,15.3568,0.7463,82.8358,4,2,40,91.8062,77.6119,1,96.837,85.0746,1,0
37,1,0,1.211,2.8037,44.8598,9,17,65.3846,65.5863,36.4486,2,84.6987,68.2243,2,0
24,1,0,18.1818,21.4286,92.8571,0,1,100,73.3542,50,2,98.1191,92.8571,3,0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,3.4409,18.1818,54.5455,0,2,66.6667,95.0538,72.7273,1,100,100,3,0
31,1,0,8.6429,15,67.5,4,4,57.1429,85.2402,60,1,96.7063,82.5,2,0
0,1,0,0.1426,0.4132,59.0909,14,10,37.037,60.1057,61.5702,1,75.1342,72.314,1,0
26,1,0,13.2413,10,37.5,11,11,37.931,76.7282,62.0833,2,89.1416,74.1667,2,0
59,2,1,0.0849,0.6623,45.6954,7,6,42.8571,76.931,78.1457,1,93.8535,88.0795,1,0
26,1,0,6.1813,6.7797,81.3559,3,7,77.7778,45.3755,15.2542,2,67.8114,33.8983,2,0
24,2,0,5.2967,6.1644,50,8,4,36.3636,76.5522,74.6575,2,91.0556,88.3562,2,0
47,1,0,18.8147,17.2414,82.7586,2,3,75,61.8062,44.8276,1,82.9727,72.4138,1,0
32,2,0,0.3242,0.4831,37.6812,9,9,42.8571,73.4965,64.7343,1,90.3307,83.5749,1,0
39,2,0,2.2132,4.2857,54.2857,3,8,53.3333,68.8992,58.5714,1,89.4584,78.5714,1,0
20,2,0,1.0821,3.125,64.0625,5,5,50,91.1356,54.6875,2,95.5077,68.75,3,0
19,2,0,0.275,1.9608,48.0392,4,3,42.8571,92.3973,92.1569,1,99.8544,99.0196,4,0
38,1,0,0.5084,0.8602,55.4839,26,35,54.6875,47.1996,44.3011,1,60.5036,60.6452,1,0
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,1,0,0.2885,2.8169,50.7042,6,11,52.381,85.1329,59.8592,2,92.0529,75.3521,2,0
30,1,0,0,0,50,0,1,100,100,100,2,100,100,2,1
37,1,0,9.2,25,45.8333,3,5,55.5556,82.1,54.1667,2,97.8,87.5,3,0
34,2,1,0.4926,0.9368,60.8899,9,15,50,63.2434,68.1499,1,84.6212,81.733,1,0
38,1,0,3.3961,3.5714,35.7143,7,2,15.3846,74.2228,79.3651,1,90.9311,87.3016,1,0
40,2,0,4.4353,3.125,48.75,12,18,56.25,45.5198,48.75,1,70.8499,65,1,0
44,2,0,4.4157,7.9268,51.8293,15,2,13.3333,71.1002,62.1951,1,86.6122,80.4878,2,0
46,1,0,9.2097,11.828,65.5914,8,12,70.5882,49.5073,47.3118,1,78.2224,66.6667,1,0
30,1,0,0.6696,4.7619,66.6667,1,5,83.3333,86.5625,42.8571,4,97.2768,76.1905,5,0
45,2,0,1.8293,1.0811,62.7027,5,11,61.1111,79.5926,80,1,89.0244,86.4865,2,0
39,2,0,1.4538,1.0152,53.0457,15,12,38.7097,71.1628,59.8985,1,86.4093,78.934,1,0
45,2,0,37.2549,33.3333,100,0,0,0,100,100,2,100,100,2,0
59,1,0,1.4684,0.5,52.5,14,10,35.7143,52.4012,54,1,67.15,65,1,0
20,2,1,17.6952,5.2632,73.6842,1,3,75,96.3208,57.8947,2,99.708,89.4737,3,0
30,1,0,0.3848,0.4219,58.6498,10,4,40,86.917,89.8734,1,97.445,97.4684,1,0
27,1,0,6.1563,8.1081,54.0541,2,5,71.4286,91.3544,86.4865,1,98.2334,93.2432,3,0
45,1,0,1.1231,1.2411,53.9007,27,62,58.4906,28.4896,31.5603,1,41.2815,38.1206,1,0
54,1,0,0.3297,3.125,78.125,3,2,50,97.1316,78.125,2,99.8681,96.875,2,0
22,1,0,2.6713,10,75,1,0,0,87.2242,75,3,100,100,5,0
22,2,0,1.0217,1.8182,54.5455,1,3,50,83.5675,83.6364,2,96.6794,92.7273,4,0
0,1,0,20.7077,21.0526,68.4211,1,1,33.3333,84.9279,63.1579,1,98.0341,89.4737,1,0
37,1,0,11.5405,19.0476,63.4921,2,7,58.3333,77.5835,58.7302,1,93.4254,77.7778,1,0
25,1,0,5.4796,2.6144,40.5229,10,17,58.6207,63.1879,54.902,1,79.1038,73.2026,2,0
18,1,0,39.0093,27.7778,83.3333,0,3,100,66.5635,38.8889,1,87.3065,66.6667,1,0
32,1,0,0.8893,2.9412,73.5294,2,5,71.4286,73.1719,52.9412,1,93.1324,73.5294,1,0
18,2,0,6.3184,4.7619,52.381,6,2,22.2222,75.3159,38.0952,1,93.3726,80.9524,2,0
47,2,0,0.2065,2.5,30,4,2,28.5714,96.4776,85,2,100,100,3,0
24,2,0,12.0956,2.7027,45.9459,3,1,20,99.5404,89.1892,5,100,100,5,0
39,2,1,87.3972,23.8095,85.7143,1,3,100,99.3711,95.2381,4,100,100,6,0
35,1,0,5.3923,10.7438,54.5455,10,18,64.2857,59.8238,41.3223,1,76.5626,54.5455,2,0
52,2,0,0.1148,1.7391,73.0435,5,4,36.3636,98.4163,84.3478,1,99.6644,95.6522,1,0
0,3,0,58.6619,52.7273,39.3939,4,7,43.75,88.9405,75.7576,2,96.2732,89.697,3,0
33,2,0,0.2422,1.278,41.853,12,7,30.4348,69.7476,59.1054,1,85.8856,80.5112,2,0
63,2,0,0.1736,1.5152,42.4242,3,14,73.6842,86.5709,57.5758,2,91.7942,66.6667,3,0
32,1,0,86.2607,46.6667,53.3333,1,5,83.3333,85.324,40,2,96.0187,73.3333,4,0
51,1,0,3.3494,5.1597,36.6093,7,9,56.25,95.2739,93.6118,2,98.8313,96.5602,2,0
22,1,0,16.2804,33.3333,66.6667,0,1,100,100,100,2,100,100,2,0
43,1,0,0.1675,1.5625,59.375,4,6,60,80.0209,57.8125,1,89.822,67.1875,1,0
34,1,0,6.4492,9.5238,45.2381,3,4,50,94.3936,88.0952,3,100,100,5,0
36,2,0,0.8548,5.5046,53.211,6,3,30,91.5622,66.055,2,96.7023,77.0642,2,0
64,2,0,0.5351,0.813,49.5935,12,12,52.1739,69.3822,47.1545,1,83.1532,67.4797,1,0
28,1,0,1.0762,2.5974,28.5714,8,5,38.4615,86.7582,72.0779,1,96.6691,87.013,1,0
54,2,0,0.4726,2.0833,33.3333,3,0,0,100,100,2,100,100,3,0
55,1,0,2.2107,2.807,62.4561,34,15,38.4615,49.6867,42.2807,1,67.9208,61.7544,1,0
39,2,0,1.8395,1.1561,52.0231,11,15,62.5,73.3175,57.8035,2,91.9305,77.4566,2,0
51,2,0,0.5126,1.8519,47.2222,4,2,28.5714,97.7899,95.3704,1,100,100,1,0
35,2,0,3.8681,1.4706,48.5294,5,2,25,94.9451,85.2941,3,99.6484,97.0588,3,0
58,1,0,0.0661,5.2632,94.7368,1,1,100,100,100,2,100,100,3,0
54,1,0,13.8986,4.6154,46.1538,3,1,12.5,86.4839,86.1538,2,100,100,2,0
20,1,0,18.0628,15.1316,25,6,7,41.1765,84.7704,66.4474,2,96.4202,90.7895,3,0
20,2,0,47.245,36.1111,50,2,1,50,88.3939,77.7778,2,98.7104,91.6667,4,0
29,1,0,5.3677,12.7273,60,4,3,50,93.2798,92.7273,1,100,100,2,0
38,1,0,1.5249,0.4608,52.765,17,23,40.3509,39.3313,28.5714,1,59.0822,50.2304,2,1
50,2,0,4.9201,4.4444,77.7778,7,6,75,66.0162,46.6667,1,93.689,80,1,0
39,1,1,0.5252,0.6472,57.2816,18,19,51.3514,57.2048,52.4272,2,69.3606,62.4595,2,0
54,2,0,0.7069,3,54,6,4,33.3333,68.5572,39,2,91.343,78,3,0
33,1,0,48.2456,55.5556,0,0,1,50,100,100,2,100,100,2,0
26,1,0,3.1359,6.25,93.75,1,0,0,83.101,78.125,1,100,100,3,0
30,1,0,6.1224,30,60,0,4,100,95.4082,50,3,100,100,3,0
23,2,1,0.0714,2,68,2,2,50,98.7049,92,3,100,100,6,0
49,1,0,0.6359,1.9608,19.6078,4,2,33.3333,97.4563,90.1961,2,100,100,3,0
34,1,0,0.5641,1.3699,53.4247,4,2,33.3333,97.6944,95.8904,1,100,100,2,0
25,1,0,45.1316,16.6667,58.3333,2,4,57.1429,84.4547,41.6667,4,94.9854,70.8333,4,0
29,1,0,0.3569,1.2987,79.2208,6,3,42.8571,86.9241,66.2338,3,95.0844,80.5195,4,0
18,1,0,49.4297,50,66.6667,0,2,66.6667,84.4106,75,3,100,100,5,0
50,1,0,0.8918,3.8462,65.3846,1,1,33.3333,81.9857,57.6923,2,94.5898,76.9231,4,0
51,1,0,0.3849,1.7544,45.614,5,5,50,77.0686,56.1404,3,98.204,92.9825,4,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1,0,2.7553,3.9216,49.0196,5,3,42.8571,90.9739,86.2745,1,100,100,1,0
36,1,0,0.5441,5.8824,58.8235,4,1,25,98.3676,82.3529,2,100,100,4,0
0,1,0,0.115,0.8403,66.3866,4,3,42.8571,94.7419,76.4706,1,99.4114,81.5126,2,0
18,1,0,0.9269,3.0303,74.2424,2,8,72.7273,67.9571,36.3636,2,84.3148,48.4848,2,0
38,2,0,0.0623,0.9524,39.0476,15,14,50,60.4773,58.0952,1,83.3566,72.381,2,0
59,1,0,8.5327,1.8519,52.4691,10,15,53.5714,59.4165,39.5062,1,77.9728,58.642,1,0
36,1,0,17.2531,5.8824,41.1765,2,1,25,99.0919,94.1176,1,100,100,2,1
35,1,0,1.0648,1.0417,52.0833,4,8,72.7273,88.3575,86.4583,1,96.4566,93.75,2,0
23,1,0,1.8158,7.1429,85.7143,0,2,100,73.4112,42.8571,2,92.8664,78.5714,4,0
47,1,0,1.1868,3.9216,33.3333,6,6,54.5455,86.562,74.5098,1,97.4073,92.1569,1,0
35,1,0,1.7496,3.7736,33.9623,4,13,68.4211,76.9182,43.3962,1,88.4907,56.6038,1,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,0,0.9097,1.4493,47.8261,3,9,75,75.6823,66.6667,2,87.4738,76.8116,3,0
36,1,0,2.9258,1.8519,47.5309,10,15,48.3871,41.1464,45.0617,1,63.0302,56.7901,2,0
44,2,1,6.4544,5.8824,35.2941,0,2,40,96.4142,70.5882,1,100,100,2,0
26,1,0,0.7191,3.0303,74.2424,3,4,66.6667,95.825,89.3939,1,99.4407,96.9697,2,0
26,2,0,2.8443,4,76,0,4,80,67.3653,32,3,85.3293,56,3,0
56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2,0,0.7574,4,88,2,3,100,94.5746,72,2,99.7886,96,2,0
35,1,0,0.2929,2.3256,37.2093,6,11,52.381,70.7281,68.9922,1,85.6814,79.0698,2,0
38,1,0,0.8889,1.0204,63.2653,6,0,0,93.9938,87.7551,1,99.2406,94.898,3,0
29,1,0,100,100,100,0,0,0,100,100,4,100,100,5,0
45,2,0,0.0502,0.641,41.0256,7,8,42.1053,66.526,64.7436,2,83.5896,85.8974,3,1
22,2,0,31.1987,9.8039,31.3725,3,2,40,99.6513,84.3137,3,99.9426,94.1176,4,0
22,2,0,1.2992,2.7027,68.4685,8,6,40,81.5293,54.0541,2,91.3853,64.8649,3,0
22,1,0,3.4548,10.3448,68.9655,2,5,71.4286,79.5854,62.069,2,96.9849,82.7586,3,0
54,1,0,0.3034,2.1127,63.3803,12,10,47.619,48.5661,23.2394,1,67.9162,54.2254,1,0
54,1,0,0.4949,2.381,46.4286,7,6,33.3333,59.5348,47.619,1,79.7427,70.2381,1,0
32,1,0,36.6647,26.9231,15.3846,1,5,62.5,88.291,69.2308,3,97.8711,92.3077,4,0
42,1,0,2.7524,7.1429,97.619,4,1,100,75.9199,38.0952,2,92.1254,57.1429,2,0
46,2,0,0.0753,0.7042,48.5915,9,13,52,83.7305,59.8592,1,92.1501,71.1268,1,0
38,2,1,13.0867,2.2727,59.0909,3,0,0,86.078,70.4545,1,97.0963,84.0909,2,0
26,1,0,14.6297,15,55,4,4,36.3636,84.5677,71,1,95.9869,91,1,0
34,1,0,0.554,4.7619,76.1905,1,5,100,88.2733,38.0952,2,95.4755,61.9048,4,0
57,1,0,4.4169,9.589,50.6849,6,17,68,48.5083,24.6575,2,69.876,46.5753,2,0
29,1,0,10.1175,20.4819,67.4699,3,2,50,92.6929,87.9518,2,97.7006,93.9759,3,0
27,1,0,0,0,1.2821,0,67,93.0556,14.6823,6.4103,3,27.4426,14.1026,3,1
40,2,1,0.6421,0.4049,59.1093,9,17,56.6667,51.7011,57.085,1,64.4179,62.753,1,0
22,2,0,52.4876,55,100,0,0,0,51.7413,25,1,76.1194,50,2,0
51,1,0,26.1775,29.6296,85.1852,0,4,100,61.3225,29.6296,3,87.3188,55.5556,3,0
23,1,0,2.483,2.027,68.2432,4,7,63.6364,91.0851,85.8108,2,95.7012,92.5676,3,0
52,2,0,1.9464,1.8519,59.2593,4,3,33.3333,62.031,27.7778,1,82.1439,55.5556,1,0
32,1,0,1.4229,0.8086,49.0566,14,5,29.4118,72.8491,71.6981,2,89.8963,84.097,2,0
56,1,0,2.7941,3.5211,30.6338,14,9,28.125,69.7861,47.1831,1,84.4753,70.4225,2,0
56,2,0,1.0425,1.8182,31.5152,9,4,26.6667,81.1249,71.5152,1,96.2922,91.5152,1,0
49,2,0,5.1442,6.25,56.25,4,9,56.25,61.5323,46.25,2,83.3163,60,2,0
0,1,0,4.3998,6.7416,32.5843,10,10,45.4545,55.4998,44.9438,1,76.0521,55.0562,1,0
39,1,0,1.0725,4.3478,65.2174,6,1,25,89.8261,80.4348,1,100,100,1,0
31,1,0,0.0951,0.4762,49.0476,8,18,60,50.1546,38.5714,2,74.9168,69.5238,4,1
37,2,0,31.6203,7.5,50,3,2,33.3333,98.1874,80,1,100,100,3,0
51,2,0,4.6733,1.2618,59.6215,23,15,42.8571,55.6815,46.0568,2,72.0381,61.5142,3,0
39,2,0,0.1429,0.8333,67.5,5,13,54.1667,51.5455,10.8333,1,68.2468,34.1667,1,0
32,2,0,0.0755,0.6667,44,11,17,62.963,53.9396,62.6667,1,77.1472,70.6667,1,0
24,1,0,8.5477,4.918,72.1311,5,3,42.8571,76.7776,80.3279,1,97.6551,96.7213,2,0
25,2,0,8.8262,15.5405,20.9459,5,0,0,87.3589,88.5135,2,100,100,5,0
29,1,0,0,0,64.8649,2,7,70,91.3386,45.9459,1,99.9124,70.2703,2,1
47,1,0,12.1588,11.9863,34.589,17,15,41.6667,53.6573,44.1781,1,77.5519,75.3425,1,0
36,1,0,1.5746,2.7027,62.1622,6,7,58.3333,77.4033,63.5135,1,88.4392,75.6757,1,0
25,1,1,16.1787,16,32,1,5,55.5556,91.2789,56,2,97.8737,84,4,0
37,1,0,0.6694,0.7605,31.9392,10,19,55.8824,85.7352,63.8783,1,92.3798,76.0456,1,0
48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2,0,0.5755,3.2258,70.9677,1,3,60,83.8849,90.3226,3,100,100,5,0
40,1,0,0.2937,0.8403,58.8235,6,7,41.1765,56.4733,62.1849,2,78.6588,77.3109,3,0
55,1,0,1.1275,4.4199,62.9834,4,3,33.3333,89.3468,81.768,3,96.7819,91.1602,4,0
37,2,0,1.0274,1.8868,32.0755,1,2,50,90.1308,83.0189,2,98.7547,92.4528,4,0
40,2,0,12.9384,11.1111,44.4444,1,2,66.6667,100,100,3,100,100,4,0
53,1,1,2.5268,4.0541,45.9459,4,18,81.8182,58.0095,28.3784,1,80.1788,63.5135,2,0
40,2,0,0.6552,2.7027,40.5405,2,9,75,81.8097,56.7568,1,93.791,72.973,1,0
26,2,0,100,100,0,0,1,100,100,100,1,100,100,1,0
33,2,0,2.0591,2.3224,32.9235,18,26,52,82.2699,76.0929,1,88.497,79.918,1,0
51,1,0,7.7767,16.4179,32.8358,6,3,27.2727,84.1694,62.6866,1,99.1403,91.0448,3,0
49,2,1,14.9165,3,49.2,12,14,42.4242,60.6483,72,2,82.7163,80,2,0
18,1,0,39.1304,50,0,0,1,50,100,100,2,100,100,3,0
45,1,0,25.6873,29.5359,59.9156,11,12,50,66.5268,57.8059,1,81.8829,77.6371,1,0
45,2,1,2.3034,0.5435,54.3478,7,5,45.4545,88.1549,78.8043,2,99.3871,96.7391,3,0
0,3,0,16.9114,2.9197,20.438,7,3,23.0769,91.01,78.8321,2,97.9197,93.4307,3,0
51,1,0,0.5533,0.33,54.4554,26,24,43.6364,42.5123,24.7525,1,57.2583,40.264,2,0
29,2,0,2.8989,17.9487,30.7692,4,7,63.6364,88.3616,69.2308,2,99.2914,89.7436,2,0
51,2,0,0.9301,4.918,45.9016,3,3,50,95.771,83.6066,4,99.1862,91.8033,4,0
54,1,0,2.6835,3.8462,73.0769,3,4,57.1429,80.9392,84.6154,2,98.0663,96.1538,3,0
52,1,0,3.7928,5.7554,63.3094,9,14,53.8462,64.5619,38.1295,1,74.4589,54.6763,2,0
42,1,0,2.203,4.6512,55.814,3,2,33.3333,86.6955,69.7674,3,99.8704,95.3488,5,0
30,1,0,3.1126,10,80,1,4,80,53.9073,16.6667,3,79.6689,43.3333,4,0
53,1,0,12.2915,3.3333,61.1111,8,3,27.2727,85.7324,64.4444,2,98.4272,93.3333,3,0
39,1,0,13.9324,5.6,52,6,7,50,96.8653,85.6,4,99.5451,94.4,5,0
24,2,0,23.5839,9.589,56.1644,3,1,25,95.2796,80.8219,3,98.6928,90.411,4,0
40,1,1,4.4346,25,50,2,2,66.6667,98.0044,91.6667,3,100,100,8,0
56,1,0,0.1064,0.7299,40.146,7,7,50,90.8395,61.3139,1,96.8283,82.4818,4,0
34,2,0,46.1005,45.4545,0,1,4,80,100,100,4,100,100,6,0
36,2,0,0.1767,0.5042,38.3193,8,7,36.8421,91.3496,87.7311,1,96.552,93.2773,1,0
0,1,0,42.2949,16.6667,66.6667,0,2,100,99.7999,83.3333,3,100,100,4,0
33,1,0,0.383,1.4706,70.5882,3,2,50,99.0679,91.1765,3,100,100,3,0
35,2,0,0.5991,1.3393,49.5536,15,14,42.4242,50.8115,50.4464,1,72.8967,61.1607,1,0
33,2,0,1.7255,3.4483,75.8621,3,8,72.7273,52.8889,12.069,1,73.4641,24.1379,1,0
19,1,0,10.297,14.2857,42.8571,1,0,0,100,100,3,100,100,4,0
57,2,0,0.3029,0.4049,55.0607,12,11,40.7407,65.0729,53.4413,2,83.7403,75.7085,3,0
22,1,0,11.0005,16.3934,68.8525,6,3,42.8571,87.8785,57.377,2,95.6627,77.0492,2,0
51,1,0,3.5519,3.125,100,3,0,0,87.9781,53.125,2,94.4262,68.75,3,0
48,1,1,1.1412,3.9024,45.3659,14,5,22.7273,54.0212,40,2,81.2634,63.9024,2,0
59,1,0,0.0624,0.3676,42.6471,17,8,24.2424,52.9655,45.2206,1,74.6683,71.6912,1,0
39,1,0,2.5211,5.9361,42.9224,7,3,21.4286,88.0172,85.8447,1,95.7586,91.7808,1,0
23,1,1,37.4269,20,100,0,0,0,100,100,2,100,100,4,0
24,2,0,0.4577,7.6923,69.2308,1,1,50,96.0526,53.8462,3,99.5995,92.3077,5,0
56,1,0,14.0381,2,18,3,8,66.6667,97.0825,83,1,99.6022,96,2,0
57,1,0,2.6111,2.6316,67.8947,16,13,59.0909,48.4507,52.6316,1,67.4249,64.2105,1,0
30,1,0,1.1134,13.6364,54.5455,2,1,20,88.1698,59.0909,2,99.3041,90.9091,3,0
27,1,0,0.2556,2.2388,33.5821,7,8,29.6296,60.3912,38.806,2,82.9977,55.9701,2,0
23,1,1,5.9701,11.7647,58.8235,0,1,33.3333,87.517,58.8235,3,99.9322,94.1176,3,0
47,1,0,12.931,25,58.3333,1,0,0,100,100,4,100,100,5,1
35,2,0,6.7019,3.0303,51.5152,3,2,40,90.5938,93.9394,3,100,100,5,0
43,2,1,0,0,58.3333,0,3,75,92.9864,66.6667,2,100,100,3,1
0,3,0,21.3187,44.9275,54.3478,9,11,64.7059,64.5516,73.1884,3,84.952,78.9855,3,0
43,1,1,0.9298,2.4096,59.0361,4,5,41.6667,56.53,49.3976,1,77.8107,59.0361,1,0
41,2,0,4.9205,4.5455,59.0909,0,3,50,83.8328,59.0909,2,98.7421,95.4545,3,0
19,2,0,15.1122,10.6383,51.0638,1,2,66.6667,94.7462,93.617,3,100,100,4,0
59,1,0,1.3747,1.2346,55.144,9,11,55,81.8631,81.07,2,91.842,88.8889,4,0
56,1,0,1.9892,7.4074,32.2751,9,7,41.1765,80.4754,68.254,1,92.6145,89.418,1,0
51,2,0,0.3987,1.25,61.25,11,11,52.381,50.1505,58.125,1,71.3972,66.25,3,0
51,2,0,1.5118,2.7523,65.1376,9,3,21.4286,58.1075,60.0917,1,84.9384,81.6514,1,0
51,2,0,3.8484,2.6667,26.6667,5,4,30.7692,76.4136,74.6667,1,96.1752,92,1,0
23,1,0,3.0164,5.2083,59.375,6,5,50,88.1228,69.7917,1,94.2095,83.3333,2,0
18,2,1,1.2248,2.5974,40.2597,2,4,40,93.7445,88.3117,1,99.5626,97.4026,1,0
37,1,0,0.6205,2.0408,40.8163,7,4,30.7692,79.2287,65.3061,2,94.4731,83.6735,4,0
35,1,0,0.5375,1.2346,72.8395,6,2,33.3333,82.1079,62.963,1,98.9441,96.2963,1,0
19,2,0,81.0345,50,100,0,0,0,94.8276,83.3333,5,100,100,6,0
55,1,0,7.5342,4.6512,51.1628,5,7,63.6364,54.9315,44.186,1,82.7854,60.4651,3,0
47,2,0,0.2247,1.6949,57.6271,3,1,25,100,100,1,100,100,1,0
50,2,0,3.2377,3.9216,86.2745,1,3,75,93.5581,82.3529,2,98.6649,94.1176,2,0
31,2,0,0.7351,1.1628,29.0698,1,3,42.8571,97.3046,93.0233,1,99.7305,98.8372,2,0
72,1,0,1.2695,2.5641,36.7521,5,7,46.6667,82.6573,75.2137,3,93.2329,87.1795,3,0
33,2,0,0.0628,0.2315,39.3519,12,18,52.9412,71.6593,69.6759,1,83.5712,79.8611,1,0
22,1,0,22.1026,5.036,63.3094,7,10,62.5,86.792,69.0647,1,92.7475,75.5396,3,0
29,1,0,5.7734,13.8889,47.2222,3,1,20,98.4489,97.2222,2,100,100,4,0
57,1,0,0.1173,0.5952,43.4524,12,13,50,52.0966,48.2143,1,73.6878,69.0476,2,0
33,2,0,26.3158,25,25,0,1,50,100,100,1,100,100,1,0
0,3,0,0.347,0.8696,29.5652,5,4,26.6667,83.7648,73.913,1,95.226,88.6957,2,0
52,1,0,1.116,3.75,66.25,10,11,73.3333,71.2119,48.75,1,88.5266,68.75,1,0
50,2,0,0.0817,0.7042,35.2113,4,2,33.3333,99.8276,98.5915,1,100,100,4,0
33,2,0,19.3457,9.0909,63.6364,1,1,50,92.1764,63.6364,1,100,100,1,0
0,1,0,0.8101,6.25,81.25,1,1,50,89.919,50,2,97.5698,81.25,3,0
59,1,1,3.2596,1.8519,79.6296,6,1,25,77.3865,81.4815,1,98.9232,94.4444,1,0
33,1,0,11.9915,11.8841,53.0435,19,30,60,43.776,28.6957,1,60.4662,49.2754,2,0
27,2,0,0.8329,5,50,2,3,75,98.5945,95,2,100,100,2,0
37,2,0,1.8699,1.0989,51.6484,11,8,47.0588,54.3408,29.6703,1,77.5997,59.3407,1,0
32,1,0,0.6102,1.7699,50,10,7,46.6667,90.8676,69.0265,1,98.0207,91.5929,1,0
45,1,1,25.9657,29.4118,94.1176,3,1,100,80.6867,58.8235,1,100,100,2,0
32,1,0,1.9193,5,55,3,7,77.7778,77.0466,62.5,2,93.3803,80,2,0
27,1,0,12.1105,3.4483,68.9655,1,1,33.3333,84.7734,65.5172,1,96.7422,89.6552,1,0
53,1,0,8.1363,7.5099,40.3162,23,14,32.5581,40.2818,30.83,2,58.431,41.1067,2,0
44,1,0,5.8957,20,40,2,12,70.5882,76.6893,42.5,2,87.5737,62.5,2,0
37,1,1,1.0412,2.1978,31.8681,4,7,43.75,79.1546,57.1429,1,92.9611,85.7143,1,0
38,2,0,0.9133,2.3529,44.1176,3,6,46.1538,88.3288,82.9412,2,95.998,91.7647,2,0
22,1,0,51.1749,30.7692,61.5385,1,3,75,96.8668,84.6154,1,100,100,3,0
58,1,0,7.1798,2.9851,65.6716,7,4,44.4444,69.0781,61.194,1,96.3829,92.5373,1,0
69,1,0,0.8113,1.1628,54.6512,7,4,44.4444,76.02,67.4419,3,93.9871,84.8837,3,0
45,2,0,1.768,2.2936,48.1651,26,23,44.2308,44.2468,46.789,1,63.2289,58.2569,2,0
33,1,0,1.5609,1.0256,40,10,3,23.0769,76.9554,75.8974,1,95.955,90.2564,2,0
39,2,1,5.1259,5.5118,62.2047,6,10,55.5556,90.1102,83.4646,1,95.3257,90.5512,1,0
28,2,0,15.3447,1.1236,51.6854,5,6,54.5455,92.0094,88.764,2,98.9747,95.5056,2,0
0,3,0,3.064,2.3529,57.6471,7,17,77.2727,51.6753,54.1176,1,74.4132,64.7059,1,0
57,2,0,0.5905,2.7778,56.25,7,8,50,72.6976,28.4722,1,91.8216,81.9444,1,0
26,2,0,6.0637,5.8824,85.2941,2,2,66.6667,53.2374,26.4706,2,76.6701,44.1176,2,0
44,1,0,1.0778,5,90,1,2,100,90.0599,40,1,95.9281,65,1,0
25,2,0,5.3616,7.8431,73.5294,2,5,83.3333,87.9052,83.3333,1,94.5761,89.2157,1,0
23,2,0,10.5969,38.8889,88.8889,0,0,0,87.3239,33.3333,2,95.0369,61.1111,2,0
24,2,0,1.8896,5.1282,56.4103,4,3,42.8571,94.4411,79.4872,1,97.9154,88.0342,3,0
24,2,0,2.6797,4.3011,46.2366,4,5,50,86.6014,80.6452,1,95.1559,88.172,1,0
20,2,0,2.0717,8.6957,47.8261,1,5,62.5,94.741,78.2609,2,100,100,3,0
22,2,0,25.3005,56.25,78.125,0,5,83.3333,66.2851,18.75,1,80.767,37.5,3,0
26,2,0,15.128,10.3448,75.8621,3,0,0,98.6233,82.7586,3,100,100,5,0
54,1,1,1.9947,1.6393,70.4918,4,10,76.9231,53.5461,37.7049,1,74.1578,57.377,2,0
44,2,0,37.7942,6.6667,73.3333,0,1,50,99.3979,80,2,100,100,3,0
46,1,0,8.3481,2.3438,38.2813,12,12,48,60.4773,34.375,1,80.1543,68.75,1,0
53,1,1,1.5988,1.9231,43.2692,5,4,50,85.5992,72.1154,3,97.3828,93.2692,3,0
20,1,0,2.7624,8.3333,91.6667,0,1,100,79.558,50,3,98.895,91.6667,3,0
24,2,0,1.4295,1.6667,48.3333,2,4,36.3636,76.556,66.6667,2,95.6895,83.3333,4,0
34,2,0,0.6184,1.7241,82.7586,2,1,33.3333,66.6048,34.4828,1,80.0247,44.8276,1,0
49,1,0,2.1588,1.1628,55.814,7,4,40,80.4934,81.3953,2,96.9931,94.186,3,0
48,2,0,1.5458,5.2288,39.8693,12,12,40,49.2171,35.9477,1,68.0862,50.9804,1,0
34,1,0,3.1394,6.1224,76.5306,10,2,28.5714,58.4193,38.7755,1,74.9945,57.1429,1,0
54,1,0,1.6356,2.2901,67.9389,13,9,45,63.339,59.542,1,83.8315,77.0992,1,0
